t_rel,state_stamp,x,y,z,vx,vy,vz
8.143510,1783997365.315527,3.000000,-0.000000,1.110325,0.000000,-0.000000,-0.022105
8.155470,1783997365.315527,3.000000,-0.000000,1.110325,0.000000,-0.000000,-0.022105
8.165520,1783997365.333240,3.000000,-0.000000,1.109779,0.000000,-0.000000,-0.025595
8.177580,1783997365.333240,3.000000,-0.000000,1.109779,0.000000,-0.000000,-0.025595
8.189304,1783997365.354938,3.000000,-0.000000,1.109210,0.000000,-0.000000,-0.025840
8.201120,1783997365.374173,3.000000,-0.000000,1.108945,0.000000,-0.000000,-0.021015
8.211178,1783997365.374173,3.000000,-0.000000,1.108945,0.000000,-0.000000,-0.021015
8.221179,1783997365.374173,3.000000,-0.000000,1.108945,0.000000,-0.000000,-0.021015
8.232232,1783997365.395567,3.000000,-0.000000,1.108147,0.000000,-0.000000,-0.027542
8.242307,1783997365.395567,3.000000,-0.000000,1.108147,0.000000,-0.000000,-0.027542
8.254240,1783997365.416368,3.000000,-0.000000,1.107622,0.000000,-0.000000,-0.026621
8.266154,1783997365.437657,3.000000,-0.000000,1.107089,0.000000,-0.000000,-0.025973
8.277770,1783997365.437657,3.000000,-0.000000,1.107089,0.000000,-0.000000,-0.025973
8.289929,1783997365.457161,3.000000,-0.000000,1.106808,0.000000,-0.000000,-0.021361
8.302588,1783997365.457161,3.000000,-0.000000,1.106808,0.000000,-0.000000,-0.021361
8.314175,1783997365.477295,3.000000,-0.000000,1.106263,0.000000,-0.000000,-0.023638
8.325101,1783997365.497152,3.000000,-0.000000,1.105685,0.000000,-0.000000,-0.025819
8.336113,1783997365.497152,3.000000,-0.000000,1.105685,0.000000,-0.000000,-0.025819
8.348150,1783997365.517222,3.000000,-0.000000,1.105134,0.000000,-0.000000,-0.026473
8.360477,1783997365.517222,3.000000,-0.000000,1.105134,0.000000,-0.000000,-0.026473
8.370531,1783997365.540078,3.000000,-0.000000,1.104586,0.000000,-0.000000,-0.025479
8.380775,1783997365.540078,3.000000,-0.000000,1.104586,0.000000,-0.000000,-0.025479
8.392861,1783997365.559231,3.000000,-0.000000,1.104025,0.000000,-0.000000,-0.027003
8.404838,1783997365.559231,3.000000,-0.000000,1.104025,0.000000,-0.000000,-0.027003
