t_rel,state_stamp,x,y,z,vx,vy,vz
8.457943,1783997325.181575,3.000000,0.000000,1.098146,0.000000,0.000000,-0.025531
8.467952,1783997325.203109,3.000000,0.000000,1.097619,0.000000,0.000000,-0.025111
8.477948,1783997325.203109,3.000000,0.000000,1.097619,0.000000,0.000000,-0.025111
8.487941,1783997325.203109,3.000000,0.000000,1.097619,0.000000,0.000000,-0.025111
8.497960,1783997325.232224,3.000000,0.000000,1.097073,0.000000,0.000000,-0.022569
8.507944,1783997325.232224,3.000000,0.000000,1.097073,0.000000,0.000000,-0.022569
8.517972,1783997325.251601,3.000000,0.000000,1.096501,0.000000,0.000000,-0.025351
8.531299,1783997325.251601,3.000000,0.000000,1.096501,0.000000,0.000000,-0.025351
8.542927,1783997325.272755,3.000000,0.000000,1.095981,0.000000,0.000000,-0.025047
8.554863,1783997325.293515,3.000000,0.000000,1.095478,0.000000,0.000000,-0.024710
8.564928,1783997325.293515,3.000000,0.000000,1.095478,0.000000,0.000000,-0.024710
8.585061,1783997325.317089,3.000000,0.000000,1.094974,0.000000,0.000000,-0.023384
8.595265,1783997325.317089,3.000000,0.000000,1.094974,0.000000,0.000000,-0.023384
8.611686,1783997325.339031,3.000000,0.000000,1.094475,0.000000,0.000000,-0.023125
8.624042,1783997325.361696,3.000000,0.000000,1.094015,0.000000,0.000000,-0.021985
8.638117,1783997325.361696,3.000000,0.000000,1.094015,0.000000,0.000000,-0.021985
8.648188,1783997325.379560,3.000000,0.000000,1.093805,0.000000,0.000000,-0.017892
8.660215,1783997325.379560,3.000000,0.000000,1.093805,0.000000,0.000000,-0.017892
8.675548,1783997325.401410,3.000000,0.000000,1.093370,0.000000,0.000000,-0.018701
8.701591,1783997325.434425,3.000000,0.000000,1.092739,0.000000,0.000000,-0.018872
8.714208,1783997325.451396,3.000000,0.000000,1.092489,0.000000,0.000000,-0.017218
8.725186,1783997325.451396,3.000000,0.000000,1.092489,0.000000,0.000000,-0.017218
8.742218,1783997325.469399,3.000000,0.000000,1.092019,0.000000,0.000000,-0.020764
8.760183,1783997325.489399,3.000000,0.000000,1.091574,0.000000,0.000000,-0.021354
8.772162,1783997325.511406,3.000000,0.000000,1.091099,0.000000,0.000000,-0.021453
8.784017,1783997325.511406,3.000000,0.000000,1.091099,0.000000,0.000000,-0.021453
8.796030,1783997325.530512,3.000000,0.000000,1.090693,0.000000,0.000000,-0.021373
8.806977,1783997325.530512,3.000000,0.000000,1.090693,0.000000,0.000000,-0.021373
8.818900,1783997325.552135,3.000000,0.000000,1.090272,0.000000,0.000000,-0.020612
8.830863,1783997325.552135,3.000000,0.000000,1.090272,0.000000,0.000000,-0.020612
8.841163,1783997325.573594,3.000000,0.000000,1.089838,0.000000,0.000000,-0.020451
8.856142,1783997325.593710,3.000000,0.000000,1.089369,0.000000,0.000000,-0.021598
8.866197,1783997325.593710,3.000000,0.000000,1.089369,0.000000,0.000000,-0.021598
8.876194,1783997325.611536,3.000000,0.000000,1.089079,0.000000,0.000000,-0.019457
8.886361,1783997325.611536,3.000000,0.000000,1.089079,0.000000,0.000000,-0.019457
8.898408,1783997325.632913,3.000000,0.000000,1.088619,0.000000,0.000000,-0.020282
8.908876,1783997325.632913,3.000000,0.000000,1.088619,0.000000,0.000000,-0.020282
8.918970,1783997325.657574,3.000000,0.000000,1.088147,0.000000,0.000000,-0.019838
8.930883,1783997325.657574,3.000000,0.000000,1.088147,0.000000,0.000000,-0.019838
8.943001,1783997325.675851,3.000000,0.000000,1.087712,0.000000,0.000000,-0.021412
8.957736,1783997325.696538,3.000000,0.000000,1.087241,0.000000,0.000000,-0.021959
8.969383,1783997325.696538,3.000000,0.000000,1.087241,0.000000,0.000000,-0.021959
8.980438,1783997325.720389,3.000000,0.000000,1.086787,0.000000,0.000000,-0.020782
